O*NET-SOC Code,Title,working_with_computers_raw_0_100,working_with_computers_norm,e_mail_raw_0_100,e_mail_norm,using_hands_raw_0_100,using_hands_norm,kneeling_raw_0_100,kneeling_norm,originality_raw_0_100,originality_norm,thinking_creatively_raw_0_100,thinking_creatively_norm,digit,physical,iprisk,soc_major_group,domain
51-1011.00,First-Line Supervisors of Production and Operating Workers,68.25,0.6827411167512689,19.997999999999998,0.3333333333329386,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,53.0,0.58,65.75,0.6264044943820225,0.5080372250421037,0.541666666666975,0.6032022471910112,51,T
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",51.5,0.5126903553299491,19.998,0.3333333333335307,20.0,0.33333333333372805,20.0,0.5,34.5,0.33333333333333337,68.0,0.651685393258427,0.4230118443317399,0.416666666666864,0.4925093632958802,51,T
51-2021.00,"Coil Winders, Tapers, and Finishers",35.5,0.3502538071065989,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,18.75,0.12333333333333338,39.24999999999999,0.32865168539325834,0.5084602368865341,0.416666666666864,0.22599250936329585,51,T
51-2022.00,Electrical and Electronic Equipment Assemblers,44.25,0.4390862944162436,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,28.000000000000004,0.24666666666666676,43.25,0.37359550561797755,0.5528764805413564,0.541666666666975,0.31013108614232215,51,T
51-2023.00,Electromechanical Equipment Assemblers,49.5,0.4923857868020304,19.997999999999998,0.3333333333329386,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,40.25,0.3398876404494382,0.4128595600674845,0.416666666666864,0.2732771535580525,51,T
51-2031.00,Engine and Other Machine Assemblers,46.5,0.4619289340101522,19.997999999999998,0.3333333333329386,20.002000000000002,0.6666666666674561,20.0,0.5,31.25,0.29000000000000004,50.24999999999999,0.4522471910112359,0.3976311336715454,0.583333333333728,0.37112359550561796,51,T
51-2041.00,Structural Metal Fabricators and Fitters,36.75000000000001,0.36294416243654826,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,56.00000000000001,0.5168539325842697,0.5148054145515089,0.416666666666864,0.3617602996254682,51,T
51-2051.00,Fiberglass Laminators and Fabricators,23.25,0.2258883248730964,19.998,0.3333333333335307,20.002,0.666666666666864,20.002000000000002,0.750000000000222,40.5,0.4133333333333334,49.5,0.4438202247191011,0.2796108291033136,0.7083333333335431,0.42857677902621727,51,T
51-2061.00,Timing Device Assemblers and Adjusters,43.50000000000001,0.43147208121827413,20.0,0.6666666666664693,20.002000000000002,0.6666666666674561,20.0,0.5,31.25,0.29000000000000004,57.49999999999999,0.5337078651685393,0.5490693739423718,0.583333333333728,0.41185393258426967,51,T
51-2092.00,Team Assemblers,47.0,0.46700507614213194,20.0,0.6666666666664693,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,31.25,0.29000000000000004,38.5,0.3202247191011236,0.5668358714043007,0.291666666666753,0.3051123595505618,51,T
51-3011.00,Bakers,34.0,0.33502538071065985,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,46.0,0.4044943820224719,0.6675126903553299,0.416666666666864,0.4305805243445693,51,T
51-3021.00,Butchers and Meat Cutters,37.5,0.3705583756345177,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,28.000000000000004,0.24666666666666676,47.25,0.41853932584269665,0.5186125211504935,0.416666666666864,0.3326029962546817,51,T
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",27.0,0.2639593908629441,20.0,0.6666666666664693,19.997999999999998,0.0,20.0,0.5,25.0,0.20666666666666672,45.75,0.40168539325842695,0.4653130287647067,0.25,0.30417602996254683,51,T
51-3023.00,Slaughterers and Meat Packers,12.5,0.11675126903553298,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,21.999999999999996,0.16666666666666666,31.25,0.23876404494382023,0.3917089678510012,0.416666666666864,0.20271535580524344,51,T
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",59.5,0.5939086294416243,20.0,0.6666666666664693,20.0,0.33333333333372805,19.996000000000002,4.4408920984991434e-13,28.000000000000004,0.24666666666666676,44.25,0.3848314606741573,0.6302876480540468,0.16666666666708607,0.315749063670412,51,T
51-3092.00,Food Batchmakers,62.0,0.6192893401015227,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,46.5,0.4101123595505618,0.642978003383996,0.416666666666864,0.3083895131086143,51,T
51-3093.00,Food Cooking Machine Operators and Tenders,39.75,0.39340101522842635,20.0,0.6666666666664693,20.002,0.666666666666864,19.997999999999998,0.24999999999977796,25.0,0.20666666666666672,33.5,0.2640449438202247,0.5300338409474479,0.458333333333321,0.2353558052434457,51,T
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",51.24999999999999,0.5101522842639592,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,31.25,0.29000000000000004,47.5,0.42134831460674155,0.5884094754652143,0.416666666666864,0.3556741573033708,51,T
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",54.0,0.5380710659898477,20.002,0.9999999999994079,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,31.25,0.29000000000000004,60.25,0.5646067415730337,0.7690355329946278,0.541666666666975,0.42730337078651687,51,T
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",55.25,0.5507614213197969,19.998,0.3333333333335307,20.0,0.33333333333372805,20.0,0.5,31.25,0.29000000000000004,50.0,0.449438202247191,0.44204737732666377,0.416666666666864,0.3697191011235955,51,T
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",35.0,0.3451776649746192,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,42.50000000000001,0.36516853932584276,0.5059221658205443,0.416666666666864,0.28591760299625474,51,T
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",71.0,0.7106598984771573,20.0,0.6666666666664693,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,28.000000000000004,0.24666666666666676,57.75,0.5365168539325843,0.6886632825718133,0.291666666666753,0.3915917602996255,51,T
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",49.5,0.4923857868020304,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,33.5,0.2640449438202247,0.5795262267342498,0.416666666666864,0.2353558052434457,51,T
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",75.0,0.7512690355329948,20.0,0.6666666666664693,20.002,0.666666666666864,19.997999999999998,0.24999999999977796,25.0,0.20666666666666672,64.5,0.6123595505617978,0.7089678510997321,0.458333333333321,0.4095131086142323,51,T
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",61.75000000000001,0.616751269035533,20.0,0.6666666666664693,20.0,0.33333333333372805,19.998,0.25000000000022204,31.25,0.29000000000000004,51.5,0.46629213483146065,0.6417089678510012,0.29166666666697505,0.3781460674157303,51,T
51-4041.00,Machinists,59.0,0.5888324873096445,20.002,0.9999999999994079,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,40.5,0.4133333333333334,47.75,0.4241573033707865,0.7944162436545262,0.291666666666753,0.41874531835205997,51,T
51-4051.00,Metal-Refining Furnace Operators and Tenders,39.24999999999999,0.3883248730964466,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,28.000000000000004,0.24666666666666676,49.0,0.43820224719101125,0.527495769881458,0.416666666666864,0.342434456928839,51,T
51-4052.00,"Pourers and Casters, Metal",41.5,0.4111675126903553,20.002000000000002,1.0,20.0,0.33333333333372805,19.998,0.25000000000022204,25.0,0.20666666666666672,36.25000000000001,0.29494382022471916,0.7055837563451777,0.29166666666697505,0.25080524344569294,51,T
51-4061.00,"Model Makers, Metal and Plastic",50.0,0.4974619289340101,19.998,0.3333333333335307,19.999999999999996,0.333333333333136,20.0,0.5,40.5,0.4133333333333334,70.0,0.6741573033707865,0.4153976311337704,0.416666666666568,0.54374531835206,51,T
51-4062.00,"Patternmakers, Metal and Plastic",53.75,0.5355329949238578,20.0,0.6666666666664693,20.002000000000002,0.6666666666674561,20.000000000000004,0.5000000000004441,40.5,0.4133333333333334,59.75,0.5589887640449438,0.6010998307951636,0.5833333333339501,0.48616104868913856,51,T
51-4071.00,Foundry Mold and Coremakers,17.5,0.16751269035532992,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,32.25,0.25,0.4170896785108996,0.416666666666864,0.22833333333333336,51,T
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",39.75,0.39340101522842635,19.997999999999998,0.3333333333329386,20.0,0.33333333333372805,19.998,0.25000000000022204,28.000000000000004,0.24666666666666676,34.5,0.2752808988764045,0.36336717428068244,0.29166666666697505,0.2609737827715356,51,T
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",63.74999999999999,0.6370558375634516,20.0,0.6666666666664693,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,40.5,0.4133333333333334,68.25,0.6544943820224719,0.6518612521149605,0.291666666666753,0.5339138576779027,51,T
51-4111.00,Tool and Die Makers,62.0,0.6192893401015227,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,43.75,0.45666666666666667,69.25,0.6657303370786517,0.642978003383996,0.541666666666975,0.5611985018726592,51,T
51-4121.00,"Welders, Cutters, Solderers, and Brazers",28.500000000000004,0.27918781725888325,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,28.000000000000004,0.24666666666666676,41.25,0.351123595505618,0.6395939086294417,0.416666666666864,0.2988951310861424,51,T
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",40.5,0.40101522842639586,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,28.000000000000004,0.24666666666666676,64.75,0.6151685393258427,0.5338409475464326,0.541666666666975,0.4309176029962547,51,T
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",57.49999999999999,0.5736040609137054,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,36.0,0.29213483146067415,0.6201353637900874,0.416666666666864,0.24940074906367043,51,T
51-4192.00,"Layout Workers, Metal and Plastic",29.500000000000004,0.2893401015228426,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,37.5,0.3733333333333334,61.5,0.5786516853932584,0.478003384094656,0.541666666666975,0.4759925093632959,51,T
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",27.749999999999996,0.27157360406091363,19.997999999999998,0.3333333333329386,20.0,0.33333333333372805,19.998,0.25000000000022204,31.25,0.29000000000000004,56.25,0.5196629213483146,0.30245346869692613,0.29166666666697505,0.4048314606741573,51,T
51-4194.00,"Tool Grinders, Filers, and Sharpeners",54.50000000000001,0.5431472081218274,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,34.5,0.33333333333333337,51.74999999999999,0.46910112359550554,0.6049069373941484,0.416666666666864,0.40121722846441943,51,T
51-5111.00,Prepress Technicians and Workers,89.99999999999999,0.9035532994923855,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,40.5,0.4133333333333334,74.5,0.7247191011235955,0.7851099830794275,0.416666666666864,0.5690262172284645,51,T
51-5112.00,Printing Press Operators,58.75,0.5862944162436547,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,34.5,0.33333333333333337,63.24999999999999,0.598314606741573,0.626480541455062,0.416666666666864,0.4658239700374532,51,T
51-5113.00,Print Binding and Finishing Workers,45.75,0.45431472081218266,20.002000000000002,1.0,20.0,0.33333333333372805,19.999999999999996,0.4999999999995559,34.5,0.33333333333333337,51.24999999999999,0.46348314606741564,0.7271573604060914,0.416666666666642,0.39840823970037453,51,T
51-6011.00,Laundry and Dry-Cleaning Workers,24.75,0.2411167512690355,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,26.749999999999996,0.18820224719101122,0.45389170896775244,0.416666666666864,0.197434456928839,51,T
51-6021.00,"Pressers, Textile, Garment, and Related Materials",26.5,0.2588832487309644,20.0,0.6666666666664693,20.002000000000002,0.6666666666674561,20.0,0.5,21.999999999999996,0.16666666666666666,43.50000000000001,0.37640449438202256,0.4627749576987169,0.583333333333728,0.2715355805243446,51,T
51-6031.00,Sewing Machine Operators,21.500000000000004,0.20812182741116753,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,18.75,0.12333333333333338,34.75,0.27808988764044945,0.43739424703881846,0.541666666666975,0.2007116104868914,51,T
51-6041.00,Shoe and Leather Workers and Repairers,34.0,0.33502538071065985,20.0,0.6666666666664693,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,31.25,0.29000000000000004,57.49999999999999,0.5337078651685393,0.5008460236885646,0.291666666666753,0.41185393258426967,51,T
51-6042.00,Shoe Machine Operators and Tenders,49.25000000000001,0.48984771573604063,20.000000000000004,0.6666666666670614,20.0,0.33333333333372805,20.0,0.5,28.000000000000004,0.24666666666666676,53.75,0.49157303370786515,0.5782571912015511,0.416666666666864,0.36911985018726595,51,T
51-6051.00,"Sewers, Hand",38.24999999999999,0.37817258883248717,20.002000000000002,1.0,19.998,5.921189464667277e-13,20.0,0.5,34.5,0.33333333333333337,51.24999999999999,0.46348314606741564,0.6890862944162436,0.25000000000029604,0.39840823970037453,51,T
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",9.999999999999998,0.09137055837563447,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,63.74999999999999,0.6039325842696628,0.5456852791878173,0.416666666666864,0.5719662921348314,51,T
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,49.75000000000001,0.4949238578680203,20.0,0.6666666666664693,19.998,5.921189464667277e-13,19.998,0.25000000000022204,34.5,0.33333333333333337,42.25,0.36235955056179775,0.5807952622672448,0.1250000000004071,0.34784644194756553,51,T
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",51.24999999999999,0.5101522842639592,20.0,0.6666666666664693,20.002,0.666666666666864,20.002,0.749999999999778,25.0,0.20666666666666672,43.25,0.37359550561797755,0.5884094754652143,0.708333333333321,0.29013108614232214,51,T
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",40.25,0.398477157360406,20.002000000000002,1.0,20.0,0.33333333333372805,19.998,0.25000000000022204,28.000000000000004,0.24666666666666676,47.5,0.42134831460674155,0.699238578680203,0.29166666666697505,0.33400749063670415,51,T
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",35.75000000000001,0.35279187817258884,20.0,0.6666666666664693,20.0,0.33333333333372805,19.998,0.25000000000022204,25.0,0.20666666666666672,35.5,0.28651685393258425,0.509729272419529,0.29166666666697505,0.24659176029962548,51,T
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",41.75,0.41370558375634514,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,31.25,0.29000000000000004,46.25,0.40730337078651685,0.5401861252114073,0.541666666666975,0.3486516853932584,51,T
51-6092.00,Fabric and Apparel Patternmakers,68.25,0.6827411167512689,20.0,0.6666666666664693,20.002000000000002,0.6666666666674561,19.998,0.25000000000022204,68.75,0.79,73.0,0.7078651685393258,0.6747038917088691,0.4583333333338391,0.7489325842696629,51,T
51-6093.00,Upholsterers,32.25,0.3172588832487309,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,62.5,0.5898876404494382,0.6586294416243654,0.416666666666864,0.5649438202247191,51,T
51-7011.00,Cabinetmakers and Bench Carpenters,21.999999999999996,0.21319796954314715,20.0,0.6666666666664693,19.997999999999998,0.0,20.0,0.5,47.0,0.5,59.0,0.550561797752809,0.43993231810480826,0.25,0.5252808988764045,51,T
51-7021.00,Furniture Finishers,38.74999999999999,0.3832487309644669,20.0,0.6666666666664693,20.0,0.33333333333372805,19.998,0.25000000000022204,47.0,0.5,66.0,0.6292134831460674,0.524957698815468,0.29166666666697505,0.5646067415730337,51,T
51-7031.00,"Model Makers, Wood",27.500000000000004,0.26903553299492383,20.0,0.6666666666664693,19.997999999999998,0.0,20.0,0.5,53.0,0.58,71.0,0.6853932584269663,0.4678510998306966,0.25,0.6326966292134831,51,T
51-7032.00,"Patternmakers, Wood",51.74999999999999,0.5152284263959389,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,47.0,0.5,83.5,0.8258426966292135,0.5909475465312042,0.416666666666864,0.6629213483146068,51,T
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",24.5,0.23857868020304565,20.0,0.6666666666664693,20.002,0.666666666666864,20.0,0.5,21.999999999999996,0.16666666666666666,36.75000000000001,0.30056179775280906,0.4526226734347575,0.5833333333334321,0.23361423220973787,51,T
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",25.249999999999993,0.24619289340101513,20.0,0.6666666666664693,20.002,0.666666666666864,19.998,0.25000000000022204,25.0,0.20666666666666672,41.75,0.35674157303370785,0.45642978003374224,0.45833333333354304,0.2817041198501873,51,T
51-8011.00,Nuclear Power Reactor Operators,66.0,0.6598984771573603,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,39.5,0.33146067415730335,0.6632825719119149,0.416666666666864,0.4357303370786517,51,T
51-8012.00,Power Distributors and Dispatchers,86.75,0.8705583756345177,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,40.5,0.4133333333333334,47.5,0.42134831460674155,0.7686125211504935,0.416666666666864,0.41734082397003747,51,T
51-8013.00,Power Plant Operators,55.75,0.5558375634517766,20.0,0.6666666666664693,19.998,5.921189464667277e-13,20.0,0.5,37.5,0.3733333333333334,57.49999999999999,0.5337078651685393,0.611252115059123,0.25000000000029604,0.45352059925093635,51,T
51-8013.03,Biomass Plant Technicians,59.75,0.5964467005076142,19.997999999999998,0.3333333333329386,20.002,0.666666666666864,20.0,0.5,43.75,0.45666666666666667,44.25,0.3848314606741573,0.46489001692027637,0.5833333333334321,0.420749063670412,51,T
51-8013.04,Hydroelectric Plant Technicians,56.25,0.5609137055837563,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,37.5,0.3733333333333334,62.0,0.5842696629213483,0.6137901861251128,0.541666666666975,0.47880149812734085,51,T
51-8021.00,Stationary Engineers and Boiler Operators,66.75,0.6675126903553299,20.002,0.9999999999994079,19.998,5.921189464667277e-13,20.000000000000004,0.5000000000004441,34.5,0.33333333333333337,65.75,0.6264044943820225,0.8337563451773689,0.2500000000005181,0.47986891385767794,51,T
51-8031.00,Water and Wastewater Treatment Plant and System Operators,63.5,0.6345177664974618,20.0,0.6666666666664693,19.997999999999998,0.0,20.002000000000002,0.750000000000222,25.0,0.20666666666666672,48.0,0.42696629213483145,0.6505922165819655,0.375000000000111,0.3168164794007491,51,T
51-8091.00,Chemical Plant and System Operators,65.0,0.649746192893401,20.0,0.6666666666664693,20.0,0.33333333333372805,20.003999999999998,0.9999999999995559,28.000000000000004,0.24666666666666676,18.25,0.09269662921348316,0.6582064297799352,0.666666666666642,0.16968164794007495,51,T
51-8092.00,Gas Plant Operators,65.25,0.6522842639593908,20.0,0.6666666666664693,19.997999999999998,0.0,20.002,0.749999999999778,31.25,0.29000000000000004,50.0,0.449438202247191,0.65947546531293,0.374999999999889,0.3697191011235955,51,T
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",45.25,0.449238578680203,20.0,0.6666666666664693,20.0,0.33333333333372805,19.997999999999998,0.24999999999977796,34.5,0.33333333333333337,32.25,0.25,0.5579526226733362,0.291666666666753,0.2916666666666667,51,T
51-8099.01,Biofuels Processing Technicians,68.0,0.6802030456852791,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,37.5,0.3733333333333334,42.25,0.36235955056179775,0.6734348561758743,0.416666666666864,0.36784644194756555,51,T
51-9011.00,Chemical Equipment Operators and Tenders,61.5,0.6142131979695431,20.002000000000002,1.0,19.998,5.921189464667277e-13,20.002000000000002,0.750000000000222,31.25,0.29000000000000004,39.75,0.3342696629213483,0.8071065989847716,0.37500000000040706,0.31213483146067417,51,T
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",54.50000000000001,0.5431472081218274,20.0,0.6666666666664693,19.998,5.921189464667277e-13,20.002000000000002,0.750000000000222,28.000000000000004,0.24666666666666676,45.25,0.3960674157303371,0.6049069373941484,0.37500000000040706,0.3213670411985019,51,T
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",50.5,0.5025380710659898,20.002000000000002,1.0,19.997999999999998,0.0,20.0,0.5,21.999999999999996,0.16666666666666666,26.5,0.1853932584269663,0.751269035532995,0.25,0.17602996254681647,51,T
51-9022.00,"Grinding and Polishing Workers, Hand",55.50000000000001,0.5532994923857868,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,95.0,0.9550561797752809,0.6099830795261281,0.416666666666864,0.7058614232209738,51,T
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",38.5,0.3807106598984771,20.002,0.9999999999994079,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,41.5,0.3539325842696629,0.6903553299489424,0.416666666666864,0.2802996254681648,51,T
51-9031.00,"Cutters and Trimmers, Hand",25.249999999999993,0.24619289340101513,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,35.25,0.28370786516853935,0.45642978003374224,0.416666666666864,0.24518726591760304,51,T
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",45.75,0.45431472081218266,19.998,0.3333333333335307,20.0,0.33333333333372805,20.002,0.749999999999778,25.0,0.20666666666666672,43.50000000000001,0.37640449438202256,0.3938240270728567,0.541666666666753,0.29153558052434464,51,T
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",66.5,0.66497461928934,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002,0.749999999999778,28.000000000000004,0.24666666666666676,46.5,0.4101123595505618,0.6658206429779047,0.541666666666753,0.3283895131086143,51,T
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",44.75,0.4441624365482233,20.002000000000002,1.0,20.000000000000004,0.3333333333343202,20.002,0.749999999999778,25.0,0.20666666666666672,39.75,0.3342696629213483,0.7220812182741116,0.5416666666670491,0.2704681647940075,51,T
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",57.25,0.5710659898477156,20.0,0.6666666666664693,19.998,5.921189464667277e-13,20.0,0.5,31.25,0.29000000000000004,46.75,0.41292134831460675,0.6188663282570925,0.25000000000029604,0.3514606741573034,51,T
51-9071.00,Jewelers and Precious Stone and Metal Workers,47.0,0.46700507614213194,20.0,0.6666666666664693,20.0,0.33333333333372805,19.999999999999996,0.4999999999995559,53.0,0.58,84.5,0.8370786516853933,0.5668358714043007,0.416666666666642,0.7085393258426966,51,T
51-9071.06,Gem and Diamond Workers,28.000000000000004,0.27411167512690354,20.0,0.6666666666664693,20.0,0.33333333333372805,20.000000000000004,0.5000000000004441,37.5,0.3733333333333334,65.0,0.6179775280898876,0.4703891708966864,0.41666666666708607,0.4956554307116105,51,T
51-9081.00,Dental Laboratory Technicians,48.5,0.482233502538071,20.0,0.6666666666664693,19.998,5.921189464667277e-13,20.0,0.5,40.5,0.4133333333333334,83.5,0.8258426966292135,0.5744500846022702,0.25000000000029604,0.6195880149812735,51,T
51-9082.00,Medical Appliance Technicians,39.75,0.39340101522842635,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,50.0,0.54,64.5,0.6123595505617978,0.5300338409474479,0.416666666666864,0.5761797752808989,51,T
51-9083.00,Ophthalmic Laboratory Technicians,58.5,0.5837563451776648,20.002,0.9999999999994079,20.0,0.33333333333372805,20.0,0.5,28.000000000000004,0.24666666666666676,31.999999999999996,0.24719101123595505,0.7918781725885364,0.416666666666864,0.2469288389513109,51,T
51-9111.00,Packaging and Filling Machine Operators and Tenders,46.25,0.45939086294416237,20.002000000000002,1.0,20.0,0.33333333333372805,20.0,0.5,28.000000000000004,0.24666666666666676,55.50000000000001,0.5112359550561798,0.7296954314720812,0.416666666666864,0.3789513108614233,51,T
51-9123.00,"Painting, Coating, and Decorating Workers",11.75,0.10913705583756343,20.0,0.6666666666664693,20.0,0.33333333333372805,20.002000000000002,0.750000000000222,31.25,0.29000000000000004,45.49999999999999,0.39887640449438194,0.38790186125201637,0.541666666666975,0.344438202247191,51,T
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",39.75,0.39340101522842635,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,25.0,0.20666666666666672,35.75000000000001,0.2893258426966293,0.5300338409474479,0.416666666666864,0.24799625468164802,51,T
51-9141.00,Semiconductor Processing Technicians,68.75,0.6878172588832486,19.998,0.3333333333335307,20.002000000000002,0.6666666666674561,20.0,0.5,34.5,0.33333333333333337,48.5,0.43258426966292135,0.5105752961083897,0.583333333333728,0.38295880149812733,51,T
51-9151.00,Photographic Process Workers and Processing Machine Operators,84.74999999999999,0.8502538071065987,19.998,0.3333333333335307,20.002000000000002,0.6666666666674561,19.998,0.25000000000022204,43.75,0.45666666666666667,64.75,0.6151685393258427,0.5917935702200647,0.4583333333338391,0.5359176029962547,51,T
51-9161.00,Computer Numerically Controlled Tool Operators,69.75,0.697969543147208,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,45.49999999999999,0.39887640449438194,0.6823181049068388,0.416666666666864,0.4277715355805243,51,T
51-9162.00,Computer Numerically Controlled Tool Programmers,94.75,0.9517766497461928,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,68.0,0.651685393258427,0.8092216582063311,0.416666666666864,0.5541760299625469,51,T
51-9191.00,Adhesive Bonding Machine Operators and Tenders,46.0,0.4568527918781725,20.0,0.6666666666664693,19.997999999999998,0.0,20.0,0.5,25.0,0.20666666666666672,30.000000000000004,0.22471910112359558,0.5617597292723209,0.25,0.21569288389513114,51,T
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",60.5,0.6040609137055837,19.997999999999998,0.3333333333329386,20.002,0.666666666666864,20.0,0.5,21.999999999999996,0.16666666666666666,32.99999999999999,0.25842696629213474,0.4686971235192611,0.5833333333334321,0.2125468164794007,51,T
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,59.25,0.5913705583756345,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,34.5,0.33333333333333337,39.75,0.3342696629213483,0.629018612521052,0.416666666666864,0.33380149812734083,51,T
51-9194.00,Etchers and Engravers,61.0,0.6091370558375634,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,40.5,0.4133333333333334,63.0,0.5955056179775281,0.6379018612520164,0.416666666666864,0.5044194756554308,51,T
51-9195.03,"Stone Cutters and Carvers, Manufacturing",60.0,0.598984771573604,20.0,0.6666666666664693,20.0,0.33333333333372805,20.0,0.5,43.75,0.45666666666666667,76.25,0.7443820224719101,0.6328257191200366,0.416666666666864,0.6005243445692884,51,T
